person_id,event_id,event_name,date
33469,5858,"                -- Oscar Wilde
",20170928
33469,5606,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",20170609
33470,5101,"                -- Kehlog Albran
",20170521
33470,9133,"                -- Carl Zwanzig
",20170902
33478,3470,"Ambition is a poor excuse for not having sense enough to be lazy.
",20171028
33478,5829,"The sun was shining on the sea,
",20180405
33481,2501,"""Why isn't there a special name for the tops of your feet?""
",20170414
33481,6447,"Man is a rational animal who always loses his temper when he is called
",20170210
33498,5585,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",20171027
33498,9681,"Nihilism should commence with oneself.
",20170902
33501,7107,"But in our enthusiasm, we could not resist a radical overhaul of the
",20170605
33523,8059,"Death: to stop sinning suddenly.
",20170916
33523,4781,"it.
",20170605
33523,2338,"THE GOLDEN RULE OF ARTS AND SCIENCES
",20180414
33524,9791,"Now, GC, for the nonce,
",20170319
33526,1894,"Lunatic Asylum: The place where optimism most flourishes.
",20180315
33527,5142,"as afterward.
",20170610
33527,4239,"Love is sentimental measles.
",20180227
33527,3670,"It is easier to get forgiveness than permission.
",20170926
33528,1999,"            Smoke a friend today.
",20180311
33528,4149,"price went up.  The label ""ALL NEW"", ""COMPLETELY NEW"", or ""GREAT NEW""
",20170223
33528,515,"                -- Anatole France
",20170513
33540,6884,"Automobile: A four-wheeled vehicle that runs up hills and down
",20170915
33540,5865,"Truthful: Dumb and illiterate.
",20170330
33551,9520,"I think it stupid of the Pig.
",20171206
33551,4252,"change.
",20170926
33551,7711,"Laetrile is the pits
",20171204
33571,1171,"pedestrians.
",20171024
33577,2888,"Be wary of strong drink.  It can make you shoot at tax collectors and
",20170711
33577,6114,"Xerox never comes up with anything original.
",20170607
33586,6386,"                -- Hawkwind
",20171209
33596,9469,"visible signs of his divine right to be blown skyhigh with a dynamite
",20180321
33596,994,"A language that doesn't affect the way you think about programming is
",20170103
33598,9589,"There is only one thing in the world worse than being talked about, and
",20171108
33600,2714,"                -- Lewis Carroll
",20180109
33600,6964,"The chicken that clucks the loudest is the one most likely to show up
",20171209
33600,2054,"                -- Amalgamated Plastic Surgeons and Toolmakers, Ltd.
",20170601
33614,7110,"            a cop.""
",20170521
33616,8548,"breath is called the listener.
",20180128
33616,8898,"A day for firm decisions!!!!!  Or is it?
",20170330
33616,2633,"...And malt does more than Milton can
",20180226
33638,8576,"A: 33.  1 to hold the bits and 32 to push the register.
",20170909
33638,3896,"retail.""
",20170317
33650,2475,"USER n.: A programmer who will believe anything you tell him.
",20170210
33650,9319,"        3) ""If you were as smart as you think you are, you wouldn't be
",20170221
33655,9791,"Rocky's Lemma of Innovation Prevention
",20170306
33665,1077,"                -- La Rouchefoucauld
",20170622
33665,4300,"Nihilism should commence with oneself.
",20170810
33665,1104,"Take heart amid the deepening gloom that your dog is finally getting
",20170326
33675,3362,"have nothing whatever to do with it.
",20171028
33675,8667,"SHIFT TO THE LEFT!  SHIFT TO THE RIGHT!
",20170127
33681,1046,"meant to be discarded:  That the whole point is to always see it as a
",20170506
33681,797,"Real Programmers don't write specs -- users should consider themselves lucky to
",20170831
33686,737,"Nudists are people who wear one-button suits.
",20170625
33686,6063,"I met a Quux with seven hacks.
",20170920
33689,3770,"                -- Albert Einstein
",20180124
33689,2433,"Stay away from flying saucers today.
",20180302
33694,3382,"Paranoia is simply an optimistic outlook on life.
",20180419
33710,8997,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",20170319
33710,1046,"it holds the universe together...
",20180205
33711,9974,"Every program has (at least) two purposes: the one for which it was
",20170312
33731,3998,"If you make people think they're thinking, they'll love you; but if you
",20170919
33731,1056,"not worth knowing.
",20171202
33750,5157,"                -- Gigo
",20170415
33750,6843,"The men sat sipping their tea in silence.  After a while the klutz
",20171013
33750,6505,"once.
",20170411
33751,5269,"99 blocks of crud!
",20170516
33768,9306,"It never does quite what I want
",20180228
33768,3351,"means the price went way up.
",20170103
33778,7130,"have a lucky day this year.
",20170804
33781,2979,"Things will be bright in P.M.  A cop will shine a light in your face.
",20170503
33789,3517,"                -- G. B. Shaw
",20171230
33789,5519,"As I was passing Project MAC,
",20170804
33792,1921,"Waiter: ""Tea or coffee, gentlemen?""
",20170316
33792,988,"If at first you don't succeed, give up, no use being a damn fool.
",20171014
33792,7257,"Every manifestation had seven symptoms.
",20171212
33793,6852,"                -- Maxwell Smart
",20170416
33793,9784,"slandered.
",20180205
33793,4554,"Lie: A very poor substitute for the truth, but the only one discovered
",20170319
33813,3204,"of being a damned fool.
",20170413
33813,7305,"The answer is 42.
",20171114
33813,2716,"McGowan's Madison Avenue Axiom:
",20170324
33819,7758,"Gives us ham and pork and Bacon.
",20170323
33819,5362,"sane.""
",20170619
33845,9427,"Whether you can hear it or not
",20170122
33845,3652,"Green light in A.M. for new projects.  Red light in P.M. for traffic
",20170317
33856,9325,"                -- Macy's
",20170830
33857,2338,"Waiter: ""Tea or coffee, gentlemen?""
",20180322
33857,6702,"Menu: A list of dishes which the restaurant has just run out of
",20170505
33857,9414,"headed.
",20170829
33859,5748,"Waiter: ""Tea or coffee, gentlemen?""
",20171128
33866,6275,"Nothing is faster than the speed of light...
",20171119
33866,7454,"Bride: A woman with a fine prospect of happiness behind her.
",20171103
33870,1909,"Afternoon very favorable for romance.  Try a single person for a
",20170604
33870,3190,"        If you view your problem closely enough you will recognize
",20170411
33877,4352,"                -- Eleanor Roosevelt
",20171231
33877,2967,"out of Casablanca and the Germans have outlawed miracles.""
",20170115
33877,9046,"        All the easy problems have been solved.
",20180206
33888,7946,"Things are more like they used to be than they are now.
",20180410
33902,7466,"                -- Dorothy Parker
",20180501
33904,3810,"See how it runs!  See how it runs!
",20180310
33904,8666,"to decadence without touching civilization.
",20170503
33912,5162,"Stay away from hurricanes for a while.
",20170910
33912,5865,"this sort of trash.
",20170926
33912,4837,"If God had wanted you to go around nude, He would have given you bigger
",20170201
33920,5753,"was to go away.
",20180402
33921,3776,"                -- Gigo
",20170227
33923,3156,"                -- Mark Twain
",20170106
33923,9362,"God said, ""Let Newton be,"" and all was light.
",20180320
33929,9427,"The Third Law of Photography:
",20170520
33929,811,"                -- D. J. Hicks
",20170913
33929,845,"Justice: A decision in your favor.
",20170408
33942,8233,"Silverman's Law:
",20170701
33944,8233,"When the government bureau's remedies do not match your problem, you
",20170109
33971,1288,"upon to act in accordance with the dictates of reason.
",20170503
33971,143,"Things are more like they used to be than they are now.
",20171029
33971,7523,"Real Programmers don't write in FORTRAN.  FORTRAN is for pipe stress freaks and
",20170407
33976,4329,"world has ever seen.
",20170425
33996,9126,"        If you did manage to get any good shots, they will be ruined
",20170730
33996,541,"You might as well live.
",20170308
33996,7107,"        When told this was so,
",20171106
34016,6965,"I think it stupid of the Pig.
",20180401
34026,1667,"it isn't here.
",20170224
34026,8416,"        Support your right to bare arms!
",20170422
34036,1654,"                -- Clarence Darrow
",20170717
34054,5033,"Good day for a change of scene.  Repaper the bedroom wall.
",20170204
34054,3072,"                -- R. Geis
",20170909
34054,2633,"I met a Quux with seven hacks.
",20170804
34066,6517,"        The apple fermented
",20170610
34084,7364,"SPELL quiche.  They eat Twinkies, and Szechwan food.
",20170121
34084,8569,"Oh, let us never, never doubt
",20170719
34085,1563,"Gandhi: I think it would be a good idea.
",20180405
34085,4062,"        it wasn't worth doing.
",20171212
34086,924,"Acid -- better living through chemistry.
",20180411
34086,7454,"""If you go on with this nuclear arms race, all you are going to do is
",20180220
34086,2033,"Razors pain you;
",20180301
34091,4448,"Violence is the last refuge of the incompetent.
",20171114
34102,8548,"Bride: A woman with a fine prospect of happiness behind her.
",20170811
34122,3640,"        No more than debris,
",20170126
34149,2558,"George Orwell was an optimist.
",20170514
34149,3384,"                -- Pope John Paul I
",20170118
34151,5385,"                -- Albert Einstein
",20170403
34155,2059,"The past always looks better than it was.  It's only pleasant because
",20170803
34155,7862,"""I just need enough to tide me over until I need more.""
",20170803
34155,8316,"Arithmetic is being able to count up to twenty without taking off your
",20171012
34157,3123,"BLISS is ignorance
",20171130
34157,6447,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",20170118
34157,212,"Travel important today;  Internal Revenue men arrive tomorrow.
",20170202
34169,8342,"system, in which all of its major weaknesses have been exposed,
",20180403
34169,363,"        reject the proposal.
",20180312
34169,1393,"Murphy would be there to tell me
",20171101
