person_id,transcript
44600,"‘Found IT,’ the Mouse replied rather crossly: ‘of course you know what
"
44605,"   If she should push the matter on,
"
44609,"
"
44615,"silent.
"
44622,"‘I’m sure I’m not Ada,’ she said, ‘for her hair goes in such long
"
44643,"‘--yes, that’s about the right distance--but then I wonder what Latitude
"
44660,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
"
44661,"not got into it), and handed them round as prizes. There was exactly one
"
44677,"to Alice an excellent opportunity for croqueting one of them with the
"
44683,"
"
44690,"     Beau--ootiful Soo--oop!
"
44719,"Rome--no, THAT’S all wrong, I’m certain! I must have been changed for
"
44736,"
"
44740,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)
"
44769,"just succeeded in curving it down into a graceful zigzag, and was going
"
44776,"King put on his spectacles and looked anxiously round, to make out who
"
44779,"I THINK I can kick a little!’
"
44792,"arms, took the hookah out of its mouth again, and said, ‘So you think
"
44793,"It was high time to go, for the pool was getting quite crowded with the
"
44803,"The Queen’s argument was, that if something wasn’t done about it in less
"
44805,"never before seen a rabbit with either a waistcoat-pocket, or a watch
"
44819,"Very soon the Rabbit noticed Alice, as she went hunting about, and
"
44821,"Still she went on growing, and, as a last resource, she put one arm out
"
44832,"
"
44857,"introduce it.’
"
44864,"‘That PROVES his guilt,’ said the Queen.
"
44873,"   Soup of the evening, beautiful Soup!
"
44877,"
"
44905,"the whole she thought it would be quite as safe to stay with it as to go
"
44909,"yesterday you deserved to be beheaded!’
"
44936," ‘“What matters it how far we go?” his scaly friend replied.
"
44944,"half to itself, half to Alice.
"
44952,"
"
44954,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
"
44965,"‘When I’M a Duchess,’ she said to herself, (not in a very hopeful tone
"
44978,"in front of them, with her arms folded, frowning like a thunderstorm.
"
44988,"as the Rabbit, and had no reason to be afraid of it.
"
44991,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
"
44997,"‘I see!’ said the Queen, who had meanwhile been examining the roses.
"
45012,"growing on it were white, but there were three gardeners at it, busily
"
45037,"
"
45053,"‘Of course not,’ Alice replied very readily: ‘but that’s because it
"
45055,"
"
45059,"‘for I can’t understand it myself to begin with; and being so many
"
45072,"could hear the rattle of the teacups as the March Hare and his friends
"
45086,"Either the well was very deep, or she fell very slowly, for she had
"
45101,"the Mouse’s tail; ‘but why do you call it sad?’ And she kept on puzzling
"
45102,"However, this bottle was NOT marked ‘poison,’ so Alice ventured to taste
"
45154,"
"
45179,"             Said
"
45194,"had kept a piece of it in her pocket) till she was about a foot high:
"
45229,"‘That’s different from what I used to say when I was a child,’ said the
"
45238,"Turtle.
"
45247,"
"
45254,"have this cat removed!’
"
45267,"Alice watched the White Rabbit as he fumbled over the list, feeling very
"
45281,"Turn that Dormouse out of court! Suppress him! Pinch him! Off with his
"
45308,"wood for fear of their hearing her; and when she next peeped out the
"
45317,"There was not a moment to be lost: away went Alice like the wind, and
"
45329,"about them in books, and she was quite pleased to find that she knew
"
45363,"She waited for some time without hearing anything more: at last came a
"
45366,"CHAPTER VII. A Mad Tea-Party
"
45394,"blow with its head, it WOULD twist itself round and look up in her face,
"
45403,"   Yet you balanced an eel on the end of your nose--
"
45410,"
"
45428,"There was nothing so VERY remarkable in that; nor did Alice think it so
"
45435,"they walked off together.
"
45438,"made up my mind about it; if I’m Mabel, I’ll stay down here! It’ll be no
"
45441,"
"
45444,"mouth; but she did it at last, and managed to swallow a morsel of the
"
45501,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
45509,"
"
45548,"now and then; such as, ‘Sure, I don’t like it, yer honour, at all, at
"
45554,"but her voice sounded hoarse and strange, and the words did not come the
"
45561,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
"
45572,"
"
45602,"now and then; such as, ‘Sure, I don’t like it, yer honour, at all, at
"
45615,"deep and reaching half down the hall.
"
45620,"about two feet high: even then she walked up towards it rather timidly,
"
45633,"‘I beg your pardon!’ said the Mouse, frowning, but very politely: ‘Did
"
45640,"
"
45645,"‘Not like cats!’ cried the Mouse, in a shrill, passionate voice. ‘Would
"
45667,"a great crash, as if a dish or kettle had been broken to pieces.
"
45668,"
"
45671,"a heap of sticks and dry leaves, and the fall was over.
"
45678,"And the executioner went off like an arrow.
"
45687,"bank, and of having nothing to do: once or twice she had peeped into the
"
45716,"The first thing she heard was a general chorus of ‘There goes Bill!’
"
45746,"
"
45757,"
"
45781,"‘I thought it would,’ said the Cat, and vanished again.
"
45807,"now! How puzzling all these changes are! I’m never sure what I’m going
"
45829,"‘I think I should understand that better,’ Alice said very politely, ‘if
"
45852,"
"
45860,"had!’
"
45861,"‘I think I should understand that better,’ Alice said very politely, ‘if
"
45875,"       house,
"
45876,"‘Anything you like,’ said the Footman, and began whistling.
"
45879,"hastily.
"
45880,"
"
45887," Will you, won’t you, will you, won’t you, won’t you join the dance?”’
"
45905,"
"
45939,"vanishing so suddenly: you make one quite giddy.’
"
45941,"‘Off with his head!’ she said, without even looking round.
"
45958,"
"
45961,"
"
45977,"
"
46038,"little chin.
"
46101,"‘But what did the Dormouse say?’ one of the jury asked.
"
46107,"By the time she had caught the flamingo and brought it back, the fight
"
46112,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they
"
46115,"But here, to Alice’s great surprise, the Duchess’s voice died away, even
"
46132,"her life; it was all ridges and furrows; the balls were live hedgehogs,
"
46178,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice
"
46179,"plate with the name ‘W. RABBIT’ engraved upon it. She went in without
"
46181,"
"
46233,"But here, to Alice’s great surprise, the Duchess’s voice died away, even
"
46257,"
"
46263,"‘So he did, so he did,’ said the Gryphon, sighing in his turn; and both
"
46286,"every now and then she had to stop and untwist it. After a while she
"
46293,"Distraction, Uglification, and Derision.’
"
46307,"‘Serpent, I say again!’ repeated the Pigeon, but in a more subdued tone,
"
46322,"
"
46326,"
"
46344,"told me he was going a journey, I should say “With what porpoise?”’
"
46399,"out that the cause of this was the fan she was holding, and she dropped
"
46490,"‘Two lines!’ cried the Mock Turtle. ‘Seals, turtles, salmon, and so on;
"
46500,"‘Well, I can’t show it you myself,’ the Mock Turtle said: ‘I’m too
"
46526,"leaves that had fluttered down from the trees upon her face.
"
46551,"The next thing was to eat the comfits: this caused some noise and
"
46568,"
"
46571,"Then they all crowded round her once more, while the Dodo solemnly
"
46586,"Alice, who felt ready to sink into the earth. At last the Gryphon said
"
46590,"       ‘Wow! wow! wow!’
"
46600,"
"
46602,"very soon found an opportunity of taking it away. She did it so quickly
"
46603,"By this time she had found her way into a tidy little room with a table
"
46617,"They very soon came upon a Gryphon, lying fast asleep in the sun.
"
46642,"deep and reaching half down the hall.
"
46650,"now! How puzzling all these changes are! I’m never sure what I’m going
"
46693,"The hedgehog was engaged in a fight with another hedgehog, which seemed
"
46708,"
"
46717,"occasional exclamation of ‘Hjckrrh!’ from the Gryphon, and the constant
"
46720,"HAD THIS FIT--” you never had fits, my dear, I think?’ he said to the
"
46731,"By the time she had caught the flamingo and brought it back, the fight
"
46823,"
"
46827,"
"
46848,"passion. She had already heard her sentence three of the players to be
"
46909,"held it out to the puppy; whereupon the puppy jumped into the air off
"
46919,"So you see, Miss, we’re doing our best, afore she comes, to--’ At this
"
46926,"
"
46939,"moment like a wild beast, screamed ‘Off with her head! Off--’
"
46966,"
"
46972,"an immense length of neck, which seemed to rise like a stalk out of a
"
46982,"     morning I’ve
"
46995,"
"
47005,"And I declare it’s too bad, that it is!’
"
47013,"    The pepper when he pleases!’
"
47026,"
"
47031,"You know the song, perhaps?’
"
47047,"tiptoe, put his mouth close to her ear, and whispered ‘She’s under
"
47055,"It’s enough to drive one crazy!’
"
47060,"
"
47100,"The Fish-Footman began by producing from under his arm a great letter,
"
47107,"
"
47112,"forgotten that, if you drink much from a bottle marked ‘poison,’ it is
"
47126,"‘So he did, so he did,’ said the Gryphon, sighing in his turn; and both
"
47130,"begun asking riddles.--I believe I can guess that,’ she added aloud.
"
47132,"know why it’s called a whiting?’
"
47148,"
"
47210,"repeated, aloud.
"
47215,"
"
47224,"
"
47296,"‘Shall we try another figure of the Lobster Quadrille?’ the Gryphon went
"
